ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-06-01,977.5996229830952,442.5469435925735,833.4018254031656,977.5996229830952,977.5996229830952,-345.5397223763986,-345.5397223763986,-345.5397223763986,-345.5397223763986,-345.5397223763986,-345.5397223763986,0.0,0.0,0.0,632.0599006066966
2017-07-01,976.3568668404309,379.43395938154407,783.4896638234154,976.3568668404309,976.3568668404309,-404.556309950336,-404.556309950336,-404.556309950336,-404.556309950336,-404.556309950336,-404.556309950336,0.0,0.0,0.0,571.8005568900949
2017-08-01,975.0726854985644,431.580375346903,838.5525066586539,975.0726854985644,975.0726854985644,-353.36966331268695,-353.36966331268695,-353.36966331268695,-353.36966331268695,-353.36966331268695,-353.36966331268695,0.0,0.0,0.0,621.7030221858774
2017-09-01,973.788504156698,759.7909365188442,1144.617204955645,973.788504156698,973.788504156698,-13.298638104063626,-13.298638104063626,-13.298638104063626,-13.298638104063626,-13.298638104063626,-13.298638104063626,0.0,0.0,0.0,960.4898660526344
2017-10-01,972.5457480194079,1155.0687999756701,1559.265089897053,972.5457480194079,972.5457480194079,379.07086216056496,379.07086216056496,379.07086216056496,379.07086216056496,379.07086216056496,379.07086216056496,0.0,0.0,0.0,1351.616610179973
2017-11-01,971.2615666775416,755.4187979018175,1128.6066053786958,971.2615666775416,971.2615666775416,-23.34222768215688,-23.34222768215688,-23.34222768215688,-23.34222768215688,-23.34222768215688,-23.34222768215688,0.0,0.0,0.0,947.9193389953847
2017-12-01,970.0188105402514,1070.4054001130687,1476.484186916145,970.0188105402514,970.0188105402514,308.66830851784664,308.66830851784664,308.66830851784664,308.66830851784664,308.66830851784664,308.66830851784664,0.0,0.0,0.0,1278.687119058098
2018-01-01,968.7346291983849,998.8920120218269,1390.846607425499,968.7346291983849,968.7346291983849,227.14924473343194,227.14924473343194,227.14924473343194,227.14924473343194,227.14924473343194,227.14924473343194,0.0,0.0,0.0,1195.8838739318169
2018-02-01,967.4504478565186,773.8875651895196,1184.5893826815168,967.4504478565186,967.4504478565186,19.80101397742267,19.80101397742267,19.80101397742267,19.80101397742267,19.80101397742267,19.80101397742267,0.0,0.0,0.0,987.2514618339413
2018-03-01,966.2905421283812,716.2282160490831,1128.3458546800857,966.2905421283812,966.2905421283812,-42.8588688580139,-42.8588688580139,-42.8588688580139,-42.8588688580139,-42.8588688580139,-42.8588688580139,0.0,0.0,0.0,923.4316732703672
2018-04-01,965.0063607865146,585.7606447458253,999.6208717058183,965.0063607865146,965.0063607865146,-172.23022833297583,-172.23022833297583,-172.23022833297583,-172.23022833297583,-172.23022833297583,-172.23022833297583,0.0,0.0,0.0,792.7761324535388
2018-05-01,963.7636046492246,494.75416523821525,875.9596858137551,963.7636046492246,963.7636046492246,-275.244250575414,-275.244250575414,-275.244250575414,-275.244250575414,-275.244250575414,-275.244250575414,0.0,0.0,0.0,688.5193540738105
2018-06-01,962.4794233073583,421.7330666704434,823.1781518397061,962.4794233073583,962.4794233073583,-346.494331406321,-346.494331406321,-346.494331406321,-346.494331406321,-346.494331406321,-346.494331406321,0.0,0.0,0.0,615.9850919010373
2018-07-01,961.2366671700681,387.4539294554363,796.5255663435712,961.1594760724383,961.3277514769577,-366.97405406171447,-366.97405406171447,-366.97405406171447,-366.97405406171447,-366.97405406171447,-366.97405406171447,0.0,0.0,0.0,594.2626131083537
2018-08-01,959.9524858282016,452.4025219230985,854.8170613987585,959.6816502070035,960.2757795751719,-297.97531093579164,-297.97531093579164,-297.97531093579164,-297.97531093579164,-297.97531093579164,-297.97531093579164,0.0,0.0,0.0,661.97717489241
2018-09-01,958.6683044863353,687.7667428745201,1088.4748727730355,958.0820390221251,959.3367868200003,-66.4494005739864,-66.4494005739864,-66.4494005739864,-66.4494005739864,-66.4494005739864,-66.4494005739864,0.0,0.0,0.0,892.2189039123489
2018-10-01,957.4255483490452,1145.3714781740496,1534.1230985730926,956.5021980481835,958.561356413256,383.99738924395234,383.99738924395234,383.99738924395234,383.99738924395234,383.99738924395234,383.99738924395234,0.0,0.0,0.0,1341.4229375929976
2018-11-01,956.1413670071787,787.8074846646283,1190.2565563844432,954.7589354671675,957.7518549832103,22.481636756219498,22.481636756219498,22.481636756219498,22.481636756219498,22.481636756219498,22.481636756219498,0.0,0.0,0.0,978.6230037633982
2018-12-01,954.8986108698887,946.119971301241,1344.7468465495763,953.0087657795534,957.0870866522733,194.68004488833074,194.68004488833074,194.68004488833074,194.68004488833074,194.68004488833074,194.68004488833074,0.0,0.0,0.0,1149.5786557582194
2019-01-01,953.6144295280222,995.911079451102,1403.3364224939653,951.1211090401588,956.3873341228489,237.112562457757,237.112562457757,237.112562457757,237.112562457757,237.112562457757,237.112562457757,0.0,0.0,0.0,1190.7269919857793
2019-02-01,952.3302481861557,866.6303231080649,1279.2952395503912,949.2586828980667,955.6320907307733,115.90194914730357,115.90194914730357,115.90194914730357,115.90194914730357,115.90194914730357,115.90194914730357,0.0,0.0,0.0,1068.2321973334592
2019-03-01,951.1703424580185,695.4841244899051,1096.0873475154087,947.5559486071567,955.10672970849,-57.165138041246244,-57.165138041246244,-57.165138041246244,-57.165138041246244,-57.165138041246244,-57.165138041246244,0.0,0.0,0.0,894.0052044167722
2019-04-01,949.8861611161519,563.0862697187432,968.6459938946409,945.6306471526492,954.4364110738876,-183.94911545459763,-183.94911545459763,-183.94911545459763,-183.94911545459763,-183.94911545459763,-183.94911545459763,0.0,0.0,0.0,765.9370456615543
2019-05-01,948.6434049788619,409.2295313261893,823.3942426205818,943.6280065507395,953.78017754474,-341.13299552562654,-341.13299552562654,-341.13299552562654,-341.13299552562654,-341.13299552562654,-341.13299552562654,0.0,0.0,0.0,607.5104094532353
2019-06-01,947.3592236369955,399.337383435107,814.014402665007,941.6898107058231,953.1523815592444,-345.6426698391105,-345.6426698391105,-345.6426698391105,-345.6426698391105,-345.6426698391105,-345.6426698391105,0.0,0.0,0.0,601.7165537978849
